agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	completed
De paren vrouwen horen	De paren vrouwen hoort	horen	hoort	1	3	plural	De paren vrouwen horen de persoon.
De paren vrouwen groeten	De paren vrouwen groet	groeten	groet	1	3	plural	De paren vrouwen groeten de persoon.
De paren vrouwen zien	De paren vrouwen ziet	zien	ziet	1	3	plural	De paren vrouwen zien de persoon.
De paren vrouwen kennen	De paren vrouwen kent	kennen	kent	1	3	plural	De paren vrouwen kennen de persoon.
De paren vrouwen bekritiseren	De paren vrouwen bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren vrouwen bekritiseren de persoon.
De paren vrouwen missen	De paren vrouwen mist	missen	mist	1	3	plural	De paren vrouwen missen de persoon.
De paren vrouwen roepen	De paren vrouwen roept	roepen	roept	1	3	plural	De paren vrouwen roepen de persoon.
De paren vrouwen onderzoeken	De paren vrouwen onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren vrouwen onderzoeken de persoon.
De paren vrouwen vermijden	De paren vrouwen vermijdt	vermijden	vermijdt	1	3	plural	De paren vrouwen vermijden de persoon.
De paren vrouwen stimuleren	De paren vrouwen stimuleert	stimuleren	stimuleert	1	3	plural	De paren vrouwen stimuleren de persoon.
De paren boeren begrijpen	De paren boeren begrijpt	begrijpen	begrijpt	1	3	plural	De paren boeren begrijpen de persoon.
De paren boeren verleiden	De paren boeren verleidt	verleiden	verleidt	1	3	plural	De paren boeren verleiden de persoon.
De paren boeren herkennen	De paren boeren herkent	herkennen	herkent	1	3	plural	De paren boeren herkennen de persoon.
De paren boeren vertrouwen	De paren boeren vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren boeren vertrouwen de persoon.
De paren boeren horen	De paren boeren hoort	horen	hoort	1	3	plural	De paren boeren horen de persoon.
De paren boeren groeten	De paren boeren groet	groeten	groet	1	3	plural	De paren boeren groeten de persoon.
De paren boeren zien	De paren boeren ziet	zien	ziet	1	3	plural	De paren boeren zien de persoon.
De paren boeren kennen	De paren boeren kent	kennen	kent	1	3	plural	De paren boeren kennen de persoon.
De paren boeren bekritiseren	De paren boeren bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren boeren bekritiseren de persoon.
De paren boeren missen	De paren boeren mist	missen	mist	1	3	plural	De paren boeren missen de persoon.
De paren boeren roepen	De paren boeren roept	roepen	roept	1	3	plural	De paren boeren roepen de persoon.
De paren boeren onderzoeken	De paren boeren onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren boeren onderzoeken de persoon.
De paren boeren vermijden	De paren boeren vermijdt	vermijden	vermijdt	1	3	plural	De paren boeren vermijden de persoon.
De paren boeren stimuleren	De paren boeren stimuleert	stimuleren	stimuleert	1	3	plural	De paren boeren stimuleren de persoon.
De paren doktoren begrijpen	De paren doktoren begrijpt	begrijpen	begrijpt	1	3	plural	De paren doktoren begrijpen de persoon.
De paren doktoren verleiden	De paren doktoren verleidt	verleiden	verleidt	1	3	plural	De paren doktoren verleiden de persoon.
De paren doktoren herkennen	De paren doktoren herkent	herkennen	herkent	1	3	plural	De paren doktoren herkennen de persoon.
De paren doktoren vertrouwen	De paren doktoren vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren doktoren vertrouwen de persoon.
De paren doktoren horen	De paren doktoren hoort	horen	hoort	1	3	plural	De paren doktoren horen de persoon.
De paren doktoren groeten	De paren doktoren groet	groeten	groet	1	3	plural	De paren doktoren groeten de persoon.
De paren doktoren zien	De paren doktoren ziet	zien	ziet	1	3	plural	De paren doktoren zien de persoon.
De paren doktoren kennen	De paren doktoren kent	kennen	kent	1	3	plural	De paren doktoren kennen de persoon.
De paren doktoren bekritiseren	De paren doktoren bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren doktoren bekritiseren de persoon.
De paren doktoren missen	De paren doktoren mist	missen	mist	1	3	plural	De paren doktoren missen de persoon.
De paren doktoren roepen	De paren doktoren roept	roepen	roept	1	3	plural	De paren doktoren roepen de persoon.
De paren doktoren onderzoeken	De paren doktoren onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren doktoren onderzoeken de persoon.
De paren doktoren vermijden	De paren doktoren vermijdt	vermijden	vermijdt	1	3	plural	De paren doktoren vermijden de persoon.
De paren doktoren stimuleren	De paren doktoren stimuleert	stimuleren	stimuleert	1	3	plural	De paren doktoren stimuleren de persoon.
De paren ooms begrijpen	De paren ooms begrijpt	begrijpen	begrijpt	1	3	plural	De paren ooms begrijpen de persoon.
De paren ooms verleiden	De paren ooms verleidt	verleiden	verleidt	1	3	plural	De paren ooms verleiden de persoon.
De paren ooms herkennen	De paren ooms herkent	herkennen	herkent	1	3	plural	De paren ooms herkennen de persoon.
De paren ooms vertrouwen	De paren ooms vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren ooms vertrouwen de persoon.
De paren ooms horen	De paren ooms hoort	horen	hoort	1	3	plural	De paren ooms horen de persoon.
De paren ooms groeten	De paren ooms groet	groeten	groet	1	3	plural	De paren ooms groeten de persoon.
De paren ooms zien	De paren ooms ziet	zien	ziet	1	3	plural	De paren ooms zien de persoon.
De paren ooms kennen	De paren ooms kent	kennen	kent	1	3	plural	De paren ooms kennen de persoon.
De paren ooms bekritiseren	De paren ooms bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren ooms bekritiseren de persoon.
De paren ooms missen	De paren ooms mist	missen	mist	1	3	plural	De paren ooms missen de persoon.
De paren ooms roepen	De paren ooms roept	roepen	roept	1	3	plural	De paren ooms roepen de persoon.
De paren ooms onderzoeken	De paren ooms onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren ooms onderzoeken de persoon.
De paren ooms vermijden	De paren ooms vermijdt	vermijden	vermijdt	1	3	plural	De paren ooms vermijden de persoon.
De paren ooms stimuleren	De paren ooms stimuleert	stimuleren	stimuleert	1	3	plural	De paren ooms stimuleren de persoon.
De paren jongens begrijpen	De paren jongens begrijpt	begrijpen	begrijpt	1	3	plural	De paren jongens begrijpen de persoon.
De paren jongens verleiden	De paren jongens verleidt	verleiden	verleidt	1	3	plural	De paren jongens verleiden de persoon.
De paren jongens herkennen	De paren jongens herkent	herkennen	herkent	1	3	plural	De paren jongens herkennen de persoon.
De paren jongens vertrouwen	De paren jongens vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren jongens vertrouwen de persoon.
De paren jongens horen	De paren jongens hoort	horen	hoort	1	3	plural	De paren jongens horen de persoon.
De paren jongens groeten	De paren jongens groet	groeten	groet	1	3	plural	De paren jongens groeten de persoon.
De paren jongens zien	De paren jongens ziet	zien	ziet	1	3	plural	De paren jongens zien de persoon.
De paren jongens kennen	De paren jongens kent	kennen	kent	1	3	plural	De paren jongens kennen de persoon.
De paren jongens bekritiseren	De paren jongens bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren jongens bekritiseren de persoon.
De paren jongens missen	De paren jongens mist	missen	mist	1	3	plural	De paren jongens missen de persoon.
De paren jongens roepen	De paren jongens roept	roepen	roept	1	3	plural	De paren jongens roepen de persoon.
De paren jongens onderzoeken	De paren jongens onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren jongens onderzoeken de persoon.
De paren jongens vermijden	De paren jongens vermijdt	vermijden	vermijdt	1	3	plural	De paren jongens vermijden de persoon.
De paren jongens stimuleren	De paren jongens stimuleert	stimuleren	stimuleert	1	3	plural	De paren jongens stimuleren de persoon.
De paren meiden begrijpen	De paren meiden begrijpt	begrijpen	begrijpt	1	3	plural	De paren meiden begrijpen de persoon.
De paren meiden verleiden	De paren meiden verleidt	verleiden	verleidt	1	3	plural	De paren meiden verleiden de persoon.
De paren meiden herkennen	De paren meiden herkent	herkennen	herkent	1	3	plural	De paren meiden herkennen de persoon.
De paren meiden vertrouwen	De paren meiden vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren meiden vertrouwen de persoon.
De paren meiden horen	De paren meiden hoort	horen	hoort	1	3	plural	De paren meiden horen de persoon.
De paren meiden groeten	De paren meiden groet	groeten	groet	1	3	plural	De paren meiden groeten de persoon.
De paren meiden zien	De paren meiden ziet	zien	ziet	1	3	plural	De paren meiden zien de persoon.
De paren meiden kennen	De paren meiden kent	kennen	kent	1	3	plural	De paren meiden kennen de persoon.
De paren meiden bekritiseren	De paren meiden bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren meiden bekritiseren de persoon.
De paren meiden missen	De paren meiden mist	missen	mist	1	3	plural	De paren meiden missen de persoon.
De paren meiden roepen	De paren meiden roept	roepen	roept	1	3	plural	De paren meiden roepen de persoon.
De paren meiden onderzoeken	De paren meiden onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren meiden onderzoeken de persoon.
De paren meiden vermijden	De paren meiden vermijdt	vermijden	vermijdt	1	3	plural	De paren meiden vermijden de persoon.
De paren meiden stimuleren	De paren meiden stimuleert	stimuleren	stimuleert	1	3	plural	De paren meiden stimuleren de persoon.
De paren timmermannen begrijpen	De paren timmermannen begrijpt	begrijpen	begrijpt	1	3	plural	De paren timmermannen begrijpen de persoon.
De paren timmermannen verleiden	De paren timmermannen verleidt	verleiden	verleidt	1	3	plural	De paren timmermannen verleiden de persoon.
De paren timmermannen herkennen	De paren timmermannen herkent	herkennen	herkent	1	3	plural	De paren timmermannen herkennen de persoon.
De paren timmermannen vertrouwen	De paren timmermannen vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren timmermannen vertrouwen de persoon.
De paren timmermannen horen	De paren timmermannen hoort	horen	hoort	1	3	plural	De paren timmermannen horen de persoon.
De paren timmermannen groeten	De paren timmermannen groet	groeten	groet	1	3	plural	De paren timmermannen groeten de persoon.
De paren timmermannen zien	De paren timmermannen ziet	zien	ziet	1	3	plural	De paren timmermannen zien de persoon.
De paren timmermannen kennen	De paren timmermannen kent	kennen	kent	1	3	plural	De paren timmermannen kennen de persoon.
De paren timmermannen bekritiseren	De paren timmermannen bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren timmermannen bekritiseren de persoon.
De paren timmermannen missen	De paren timmermannen mist	missen	mist	1	3	plural	De paren timmermannen missen de persoon.
De paren timmermannen roepen	De paren timmermannen roept	roepen	roept	1	3	plural	De paren timmermannen roepen de persoon.
De paren timmermannen onderzoeken	De paren timmermannen onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren timmermannen onderzoeken de persoon.
De paren timmermannen vermijden	De paren timmermannen vermijdt	vermijden	vermijdt	1	3	plural	De paren timmermannen vermijden de persoon.
De paren timmermannen stimuleren	De paren timmermannen stimuleert	stimuleren	stimuleert	1	3	plural	De paren timmermannen stimuleren de persoon.
De paren tantes begrijpen	De paren tantes begrijpt	begrijpen	begrijpt	1	3	plural	De paren tantes begrijpen de persoon.
De paren tantes verleiden	De paren tantes verleidt	verleiden	verleidt	1	3	plural	De paren tantes verleiden de persoon.
De paren tantes herkennen	De paren tantes herkent	herkennen	herkent	1	3	plural	De paren tantes herkennen de persoon.
De paren tantes vertrouwen	De paren tantes vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren tantes vertrouwen de persoon.
De paren tantes horen	De paren tantes hoort	horen	hoort	1	3	plural	De paren tantes horen de persoon.
De paren tantes groeten	De paren tantes groet	groeten	groet	1	3	plural	De paren tantes groeten de persoon.
De paren tantes zien	De paren tantes ziet	zien	ziet	1	3	plural	De paren tantes zien de persoon.
De paren tantes kennen	De paren tantes kent	kennen	kent	1	3	plural	De paren tantes kennen de persoon.
De paren tantes bekritiseren	De paren tantes bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren tantes bekritiseren de persoon.
De paren tantes missen	De paren tantes mist	missen	mist	1	3	plural	De paren tantes missen de persoon.
De paren tantes roepen	De paren tantes roept	roepen	roept	1	3	plural	De paren tantes roepen de persoon.
De paren tantes onderzoeken	De paren tantes onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren tantes onderzoeken de persoon.
De paren tantes vermijden	De paren tantes vermijdt	vermijden	vermijdt	1	3	plural	De paren tantes vermijden de persoon.
De paren tantes stimuleren	De paren tantes stimuleert	stimuleren	stimuleert	1	3	plural	De paren tantes stimuleren de persoon.
De paren mannen begrijpen	De paren mannen begrijpt	begrijpen	begrijpt	1	3	plural	De paren mannen begrijpen de persoon.
De paren mannen verleiden	De paren mannen verleidt	verleiden	verleidt	1	3	plural	De paren mannen verleiden de persoon.
De paren mannen herkennen	De paren mannen herkent	herkennen	herkent	1	3	plural	De paren mannen herkennen de persoon.
De paren mannen vertrouwen	De paren mannen vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren mannen vertrouwen de persoon.
De paren mannen horen	De paren mannen hoort	horen	hoort	1	3	plural	De paren mannen horen de persoon.
De paren mannen groeten	De paren mannen groet	groeten	groet	1	3	plural	De paren mannen groeten de persoon.
De paren mannen zien	De paren mannen ziet	zien	ziet	1	3	plural	De paren mannen zien de persoon.
De paren mannen kennen	De paren mannen kent	kennen	kent	1	3	plural	De paren mannen kennen de persoon.
De paren mannen bekritiseren	De paren mannen bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren mannen bekritiseren de persoon.
De paren mannen missen	De paren mannen mist	missen	mist	1	3	plural	De paren mannen missen de persoon.
De paren mannen roepen	De paren mannen roept	roepen	roept	1	3	plural	De paren mannen roepen de persoon.
De paren mannen onderzoeken	De paren mannen onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren mannen onderzoeken de persoon.
De paren mannen vermijden	De paren mannen vermijdt	vermijden	vermijdt	1	3	plural	De paren mannen vermijden de persoon.
De paren mannen stimuleren	De paren mannen stimuleert	stimuleren	stimuleert	1	3	plural	De paren mannen stimuleren de persoon.
De paren vaders begrijpen	De paren vaders begrijpt	begrijpen	begrijpt	1	3	plural	De paren vaders begrijpen de persoon.
De paren vaders verleiden	De paren vaders verleidt	verleiden	verleidt	1	3	plural	De paren vaders verleiden de persoon.
De paren vaders herkennen	De paren vaders herkent	herkennen	herkent	1	3	plural	De paren vaders herkennen de persoon.
De paren vaders vertrouwen	De paren vaders vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren vaders vertrouwen de persoon.
De paren vaders horen	De paren vaders hoort	horen	hoort	1	3	plural	De paren vaders horen de persoon.
De paren vaders groeten	De paren vaders groet	groeten	groet	1	3	plural	De paren vaders groeten de persoon.
De paren vaders zien	De paren vaders ziet	zien	ziet	1	3	plural	De paren vaders zien de persoon.
De paren vaders kennen	De paren vaders kent	kennen	kent	1	3	plural	De paren vaders kennen de persoon.
De paren vaders bekritiseren	De paren vaders bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren vaders bekritiseren de persoon.
De paren vaders missen	De paren vaders mist	missen	mist	1	3	plural	De paren vaders missen de persoon.
De paren vaders roepen	De paren vaders roept	roepen	roept	1	3	plural	De paren vaders roepen de persoon.
De paren vaders onderzoeken	De paren vaders onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren vaders onderzoeken de persoon.
De paren vaders vermijden	De paren vaders vermijdt	vermijden	vermijdt	1	3	plural	De paren vaders vermijden de persoon.
De paren vaders stimuleren	De paren vaders stimuleert	stimuleren	stimuleert	1	3	plural	De paren vaders stimuleren de persoon.
De paren advocaten begrijpen	De paren advocaten begrijpt	begrijpen	begrijpt	1	3	plural	De paren advocaten begrijpen de persoon.
De paren advocaten verleiden	De paren advocaten verleidt	verleiden	verleidt	1	3	plural	De paren advocaten verleiden de persoon.
De paren advocaten herkennen	De paren advocaten herkent	herkennen	herkent	1	3	plural	De paren advocaten herkennen de persoon.
De paren advocaten vertrouwen	De paren advocaten vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren advocaten vertrouwen de persoon.
De paren advocaten horen	De paren advocaten hoort	horen	hoort	1	3	plural	De paren advocaten horen de persoon.
De paren advocaten groeten	De paren advocaten groet	groeten	groet	1	3	plural	De paren advocaten groeten de persoon.
De paren advocaten zien	De paren advocaten ziet	zien	ziet	1	3	plural	De paren advocaten zien de persoon.
De paren advocaten kennen	De paren advocaten kent	kennen	kent	1	3	plural	De paren advocaten kennen de persoon.
De paren advocaten bekritiseren	De paren advocaten bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren advocaten bekritiseren de persoon.
De paren advocaten missen	De paren advocaten mist	missen	mist	1	3	plural	De paren advocaten missen de persoon.
De paren advocaten roepen	De paren advocaten roept	roepen	roept	1	3	plural	De paren advocaten roepen de persoon.
De paren advocaten onderzoeken	De paren advocaten onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren advocaten onderzoeken de persoon.
De paren advocaten vermijden	De paren advocaten vermijdt	vermijden	vermijdt	1	3	plural	De paren advocaten vermijden de persoon.
De paren advocaten stimuleren	De paren advocaten stimuleert	stimuleren	stimuleert	1	3	plural	De paren advocaten stimuleren de persoon.
De paren leraren begrijpen	De paren leraren begrijpt	begrijpen	begrijpt	1	3	plural	De paren leraren begrijpen de persoon.
De paren leraren verleiden	De paren leraren verleidt	verleiden	verleidt	1	3	plural	De paren leraren verleiden de persoon.
De paren leraren herkennen	De paren leraren herkent	herkennen	herkent	1	3	plural	De paren leraren herkennen de persoon.
De paren leraren vertrouwen	De paren leraren vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren leraren vertrouwen de persoon.
De paren leraren horen	De paren leraren hoort	horen	hoort	1	3	plural	De paren leraren horen de persoon.
De paren leraren groeten	De paren leraren groet	groeten	groet	1	3	plural	De paren leraren groeten de persoon.
De paren leraren zien	De paren leraren ziet	zien	ziet	1	3	plural	De paren leraren zien de persoon.
De paren leraren kennen	De paren leraren kent	kennen	kent	1	3	plural	De paren leraren kennen de persoon.
De paren leraren bekritiseren	De paren leraren bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren leraren bekritiseren de persoon.
De paren leraren missen	De paren leraren mist	missen	mist	1	3	plural	De paren leraren missen de persoon.
De paren leraren roepen	De paren leraren roept	roepen	roept	1	3	plural	De paren leraren roepen de persoon.
De paren leraren onderzoeken	De paren leraren onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren leraren onderzoeken de persoon.
De paren leraren vermijden	De paren leraren vermijdt	vermijden	vermijdt	1	3	plural	De paren leraren vermijden de persoon.
De paren leraren stimuleren	De paren leraren stimuleert	stimuleren	stimuleert	1	3	plural	De paren leraren stimuleren de persoon.
De paren moeders begrijpen	De paren moeders begrijpt	begrijpen	begrijpt	1	3	plural	De paren moeders begrijpen de persoon.
De paren moeders verleiden	De paren moeders verleidt	verleiden	verleidt	1	3	plural	De paren moeders verleiden de persoon.
De paren moeders herkennen	De paren moeders herkent	herkennen	herkent	1	3	plural	De paren moeders herkennen de persoon.
De paren moeders vertrouwen	De paren moeders vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren moeders vertrouwen de persoon.
De paren moeders horen	De paren moeders hoort	horen	hoort	1	3	plural	De paren moeders horen de persoon.
De paren moeders groeten	De paren moeders groet	groeten	groet	1	3	plural	De paren moeders groeten de persoon.
De paren moeders zien	De paren moeders ziet	zien	ziet	1	3	plural	De paren moeders zien de persoon.
De paren moeders kennen	De paren moeders kent	kennen	kent	1	3	plural	De paren moeders kennen de persoon.
De paren moeders bekritiseren	De paren moeders bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren moeders bekritiseren de persoon.
De paren moeders missen	De paren moeders mist	missen	mist	1	3	plural	De paren moeders missen de persoon.
De paren moeders roepen	De paren moeders roept	roepen	roept	1	3	plural	De paren moeders roepen de persoon.
De paren moeders onderzoeken	De paren moeders onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren moeders onderzoeken de persoon.
De paren moeders vermijden	De paren moeders vermijdt	vermijden	vermijdt	1	3	plural	De paren moeders vermijden de persoon.
De paren moeders stimuleren	De paren moeders stimuleert	stimuleren	stimuleert	1	3	plural	De paren moeders stimuleren de persoon.
De paren dichters begrijpen	De paren dichters begrijpt	begrijpen	begrijpt	1	3	plural	De paren dichters begrijpen de persoon.
De paren dichters verleiden	De paren dichters verleidt	verleiden	verleidt	1	3	plural	De paren dichters verleiden de persoon.
De paren dichters herkennen	De paren dichters herkent	herkennen	herkent	1	3	plural	De paren dichters herkennen de persoon.
De paren dichters vertrouwen	De paren dichters vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren dichters vertrouwen de persoon.
De paren dichters horen	De paren dichters hoort	horen	hoort	1	3	plural	De paren dichters horen de persoon.
De paren dichters groeten	De paren dichters groet	groeten	groet	1	3	plural	De paren dichters groeten de persoon.
De paren dichters zien	De paren dichters ziet	zien	ziet	1	3	plural	De paren dichters zien de persoon.
De paren dichters kennen	De paren dichters kent	kennen	kent	1	3	plural	De paren dichters kennen de persoon.
De paren dichters bekritiseren	De paren dichters bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren dichters bekritiseren de persoon.
De paren dichters missen	De paren dichters mist	missen	mist	1	3	plural	De paren dichters missen de persoon.
De paren dichters roepen	De paren dichters roept	roepen	roept	1	3	plural	De paren dichters roepen de persoon.
De paren dichters onderzoeken	De paren dichters onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren dichters onderzoeken de persoon.
De paren dichters vermijden	De paren dichters vermijdt	vermijden	vermijdt	1	3	plural	De paren dichters vermijden de persoon.
De paren dichters stimuleren	De paren dichters stimuleert	stimuleren	stimuleert	1	3	plural	De paren dichters stimuleren de persoon.
De paren zangers begrijpen	De paren zangers begrijpt	begrijpen	begrijpt	1	3	plural	De paren zangers begrijpen de persoon.
De paren zangers verleiden	De paren zangers verleidt	verleiden	verleidt	1	3	plural	De paren zangers verleiden de persoon.
De paren zangers herkennen	De paren zangers herkent	herkennen	herkent	1	3	plural	De paren zangers herkennen de persoon.
De paren zangers vertrouwen	De paren zangers vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren zangers vertrouwen de persoon.
De paren zangers horen	De paren zangers hoort	horen	hoort	1	3	plural	De paren zangers horen de persoon.
De paren zangers groeten	De paren zangers groet	groeten	groet	1	3	plural	De paren zangers groeten de persoon.
De paren zangers zien	De paren zangers ziet	zien	ziet	1	3	plural	De paren zangers zien de persoon.
De paren zangers kennen	De paren zangers kent	kennen	kent	1	3	plural	De paren zangers kennen de persoon.
De paren zangers bekritiseren	De paren zangers bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren zangers bekritiseren de persoon.
De paren zangers missen	De paren zangers mist	missen	mist	1	3	plural	De paren zangers missen de persoon.
De paren zangers roepen	De paren zangers roept	roepen	roept	1	3	plural	De paren zangers roepen de persoon.
De paren zangers onderzoeken	De paren zangers onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren zangers onderzoeken de persoon.
De paren zangers vermijden	De paren zangers vermijdt	vermijden	vermijdt	1	3	plural	De paren zangers vermijden de persoon.
De paren zangers stimuleren	De paren zangers stimuleert	stimuleren	stimuleert	1	3	plural	De paren zangers stimuleren de persoon.
De paren vrienden begrijpen	De paren vrienden begrijpt	begrijpen	begrijpt	1	3	plural	De paren vrienden begrijpen de persoon.
De paren vrienden verleiden	De paren vrienden verleidt	verleiden	verleidt	1	3	plural	De paren vrienden verleiden de persoon.
De paren vrienden herkennen	De paren vrienden herkent	herkennen	herkent	1	3	plural	De paren vrienden herkennen de persoon.
De paren vrienden vertrouwen	De paren vrienden vertrouwt	vertrouwen	vertrouwt	1	3	plural	De paren vrienden vertrouwen de persoon.
De paren vrienden horen	De paren vrienden hoort	horen	hoort	1	3	plural	De paren vrienden horen de persoon.
De paren vrienden groeten	De paren vrienden groet	groeten	groet	1	3	plural	De paren vrienden groeten de persoon.
De paren vrienden zien	De paren vrienden ziet	zien	ziet	1	3	plural	De paren vrienden zien de persoon.
De paren vrienden kennen	De paren vrienden kent	kennen	kent	1	3	plural	De paren vrienden kennen de persoon.
De paren vrienden bekritiseren	De paren vrienden bekritiseert	bekritiseren	bekritiseert	1	3	plural	De paren vrienden bekritiseren de persoon.
De paren vrienden missen	De paren vrienden mist	missen	mist	1	3	plural	De paren vrienden missen de persoon.
De paren vrienden roepen	De paren vrienden roept	roepen	roept	1	3	plural	De paren vrienden roepen de persoon.
De paren vrienden onderzoeken	De paren vrienden onderzoekt	onderzoeken	onderzoekt	1	3	plural	De paren vrienden onderzoeken de persoon.
De paren vrienden vermijden	De paren vrienden vermijdt	vermijden	vermijdt	1	3	plural	De paren vrienden vermijden de persoon.
De paren vrienden stimuleren	De paren vrienden stimuleert	stimuleren	stimuleert	1	3	plural	De paren vrienden stimuleren de persoon.
De hoeveelheden vrouwen begrijpen	De hoeveelheden vrouwen begrijpt	begrijpen	begrijpt	1	3	plural	De hoeveelheden vrouwen begrijpen de persoon.
De hoeveelheden vrouwen verleiden	De hoeveelheden vrouwen verleidt	verleiden	verleidt	1	3	plural	De hoeveelheden vrouwen verleiden de persoon.
De hoeveelheden vrouwen herkennen	De hoeveelheden vrouwen herkent	herkennen	herkent	1	3	plural	De hoeveelheden vrouwen herkennen de persoon.
De hoeveelheden vrouwen vertrouwen	De hoeveelheden vrouwen vertrouwt	vertrouwen	vertrouwt	1	3	plural	De hoeveelheden vrouwen vertrouwen de persoon.
De hoeveelheden vrouwen horen	De hoeveelheden vrouwen hoort	horen	hoort	1	3	plural	De hoeveelheden vrouwen horen de persoon.
De hoeveelheden vrouwen groeten	De hoeveelheden vrouwen groet	groeten	groet	1	3	plural	De hoeveelheden vrouwen groeten de persoon.
De hoeveelheden vrouwen zien	De hoeveelheden vrouwen ziet	zien	ziet	1	3	plural	De hoeveelheden vrouwen zien de persoon.
De hoeveelheden vrouwen kennen	De hoeveelheden vrouwen kent	kennen	kent	1	3	plural	De hoeveelheden vrouwen kennen de persoon.
De hoeveelheden vrouwen bekritiseren	De hoeveelheden vrouwen bekritiseert	bekritiseren	bekritiseert	1	3	plural	De hoeveelheden vrouwen bekritiseren de persoon.
De hoeveelheden vrouwen missen	De hoeveelheden vrouwen mist	missen	mist	1	3	plural	De hoeveelheden vrouwen missen de persoon.
De hoeveelheden vrouwen roepen	De hoeveelheden vrouwen roept	roepen	roept	1	3	plural	De hoeveelheden vrouwen roepen de persoon.
De hoeveelheden vrouwen onderzoeken	De hoeveelheden vrouwen onderzoekt	onderzoeken	onderzoekt	1	3	plural	De hoeveelheden vrouwen onderzoeken de persoon.
De hoeveelheden vrouwen vermijden	De hoeveelheden vrouwen vermijdt	vermijden	vermijdt	1	3	plural	De hoeveelheden vrouwen vermijden de persoon.
De hoeveelheden vrouwen stimuleren	De hoeveelheden vrouwen stimuleert	stimuleren	stimuleert	1	3	plural	De hoeveelheden vrouwen stimuleren de persoon.
De hoeveelheden boeren begrijpen	De hoeveelheden boeren begrijpt	begrijpen	begrijpt	1	3	plural	De hoeveelheden boeren begrijpen de persoon.
De hoeveelheden boeren verleiden	De hoeveelheden boeren verleidt	verleiden	verleidt	1	3	plural	De hoeveelheden boeren verleiden de persoon.
De hoeveelheden boeren herkennen	De hoeveelheden boeren herkent	herkennen	herkent	1	3	plural	De hoeveelheden boeren herkennen de persoon.
De hoeveelheden boeren vertrouwen	De hoeveelheden boeren vertrouwt	vertrouwen	vertrouwt	1	3	plural	De hoeveelheden boeren vertrouwen de persoon.
De hoeveelheden boeren horen	De hoeveelheden boeren hoort	horen	hoort	1	3	plural	De hoeveelheden boeren horen de persoon.
De hoeveelheden boeren groeten	De hoeveelheden boeren groet	groeten	groet	1	3	plural	De hoeveelheden boeren groeten de persoon.
De hoeveelheden boeren zien	De hoeveelheden boeren ziet	zien	ziet	1	3	plural	De hoeveelheden boeren zien de persoon.
De hoeveelheden boeren kennen	De hoeveelheden boeren kent	kennen	kent	1	3	plural	De hoeveelheden boeren kennen de persoon.
De hoeveelheden boeren bekritiseren	De hoeveelheden boeren bekritiseert	bekritiseren	bekritiseert	1	3	plural	De hoeveelheden boeren bekritiseren de persoon.
